shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
8010511,-1.279914,36.818687,2099,
8010511,-1.279967,36.819092,2100,
8010511,-1.279967,36.819092,2101,
8010511,-1.27994,36.819355,2102,
8010511,-1.279254,36.820496,2103,
8010511,-1.279096,36.820644,2104,
8010511,-1.279096,36.820644,2105,
8010511,-1.27889,36.820541,2106,
8010511,-1.278579,36.820492,2107,
8010511,-1.278187,36.82056,2108,
8010511,-1.277849,36.82082,2109,
8010511,-1.277715,36.821117,2110,
8010511,-1.277758,36.821362,2111,
8010511,-1.27792,36.821728,2112,
8010511,-1.278028,36.821857,2113,
8010511,-1.27833,36.822002,2114,
8010511,-1.278686,36.822044,2115,
8010511,-1.279166,36.821861,2116,
8010511,-1.279502,36.821541,2117,
8010511,-1.279783,36.821423,2118,
8010511,-1.28003,36.821487,2119,
8010511,-1.280256,36.821629,2120,
8010511,-1.280906,36.822269,2121,
8010511,-1.28101,36.822449,2122,
8010511,-1.28101,36.822449,2123,
8010511,-1.281116,36.82275,2124,
8010511,-1.281378,36.822975,2125,
8010511,-1.281393,36.825615,2126,
8010511,-1.281553,36.825909,2127,
8010511,-1.281553,36.825909,2128,
8010511,-1.282769,36.825066,2129,
