1010611,-1.199055,36.784439,1112,
1010611,-1.198131,36.783997,1113,
1010611,-1.197692,36.783623,1114,
1010611,-1.19716,36.782936,1115,
1010611,-1.195653,36.780815,1116,
1010611,-1.192381,36.776463,1117,
1010611,-1.192024,36.775864,1118,
1010611,-1.190884,36.774479,1119,
1010611,-1.190043,36.773678,1120,
1010611,-1.189176,36.772655,1121,
1010611,-1.187342,36.769855,1122,
1010611,-1.186737,36.768581,1123,
1010611,-1.185434,36.765377,1124,
1010611,-1.185179,36.764935,1125,
1010611,-1.184837,36.764484,1126,
1010611,-1.184161,36.763878,1127,
1010611,-1.178175,36.760429,1128,
1010611,-1.173768,36.758759,1129,
1010611,-1.173768,36.758759,2001,
1010611,-1.178175,36.760429,2002,
1010611,-1.184161,36.763878,2003,
1010611,-1.184837,36.764484,2004,
1010611,-1.185179,36.764935,2005,
1010611,-1.185434,36.765377,2006,
1010611,-1.186737,36.768581,2007,
1010611,-1.187342,36.769855,2008,
1010611,-1.189176,36.772655,2009,
1010611,-1.190043,36.773678,2010,
1010611,-1.190884,36.774479,2011,
1010611,-1.192024,36.775864,2012,
1010611,-1.192381,36.776463,2013,
1010611,-1.195653,36.780815,2014,
1010611,-1.19716,36.782936,2015,
1010611,-1.197692,36.783623,2016,
1010611,-1.198131,36.783997,2017,
1010611,-1.199055,36.784439,2018,
1010611,-1.20093,36.785175,2019,
1010611,-1.202099,36.7855,2020,
1010611,-1.205244,36.785503,2021,
1010611,-1.206131,36.785637,2022,
1010611,-1.206887,36.785931,2023,
1010611,-1.207128,36.785892,2024,
1010611,-1.207128,36.785892,2025,
1010611,-1.207584,36.786648,2026,
1010611,-1.212167,36.79147,2027,
1010611,-1.212546,36.791901,2028,
1010611,-1.213387,36.793091,2029,
1010611,-1.214238,36.794483,2030,
1010611,-1.215298,36.796627,2031,
1010611,-1.215781,36.798241,2032,
1010611,-1.21589,36.798466,2033,
1010611,-1.21748,36.800919,2034,
1010611,-1.21795,36.801418,2035,
1010611,-1.218589,36.801762,2036,
1010611,-1.219152,36.801842,2037,
1010611,-1.219837,36.801765,2038,
1010611,-1.22073,36.801464,2039,
1010611,-1.221495,36.801418,2040,
1010611,-1.221945,36.801506,2041,
1010611,-1.222731,36.80196,2042,
1010611,-1.223314,36.80283,2043,
1010611,-1.223886,36.803879,2044,
1010611,-1.224088,36.804077,2045,
1010611,-1.22453,36.804359,2046,
1010611,-1.226551,36.805061,2047,
1010611,-1.227154,36.805038,2048,
1010611,-1.227588,36.804913,2049,
1010611,-1.232281,36.80315,2050,
1010611,-1.232821,36.803101,2051,
1010611,-1.233276,36.803177,2052,
1010611,-1.234461,36.80365,2053,
1010611,-1.234813,36.803909,2054,
1010611,-1.235138,36.804386,2055,
1010611,-1.237727,36.809437,2056,
1010611,-1.237996,36.809872,2057,
1010611,-1.238417,36.810501,2058,
1010611,-1.239809,36.812305,2059,
1010611,-1.240624,36.81321,2060,
1010611,-1.24091,36.8134,2061,
1010611,-1.241228,36.813534,2062,
1010611,-1.243693,36.813995,2063,
1010611,-1.243825,36.814056,2064,
1010611,-1.244633,36.8148,2065,
1010611,-1.247561,36.815952,2066,
1010611,-1.248016,36.816242,2067,
1010611,-1.248302,36.816509,2068,
1010611,-1.248473,36.81675,2069,
1010611,-1.248566,36.817036,2070,
1010611,-1.248674,36.817688,2071,
1010611,-1.248972,36.818714,2072,
1010611,-1.249244,36.820068,2073,
1010611,-1.249537,36.820942,2074,
1010611,-1.24971,36.821178,2075,
1010611,-1.249963,36.82122,2076,
1010611,-1.250178,36.82103,2077,
1010611,-1.250553,36.819576,2078,
1010611,-1.251459,36.817795,2079,
1010611,-1.25165,36.817657,2080,
1010611,-1.251853,36.817677,2081,
1010611,-1.252021,36.817787,2082,
1010611,-1.252111,36.818111,2083,
1010611,-1.252052,36.819401,2084,
1010611,-1.25213,36.819859,2085,
1010611,-1.252546,36.820366,2086,
1010611,-1.253137,36.821369,2087,
1010611,-1.254578,36.823364,2088,
1010611,-1.254792,36.823769,2089,
1010611,-1.25514,36.824978,2090,
1010611,-1.255678,36.825836,2091,
1010611,-1.256637,36.826275,2092,
1010611,-1.258125,36.827118,2093,
1010611,-1.258286,36.827156,2094,
1010611,-1.258543,36.827106,2095,
1010611,-1.265142,36.824142,2096,
1010611,-1.267004,36.82283,2097,
1010611,-1.26716,36.822674,2098,
1010611,-1.268097,36.821331,2099,
1010611,-1.268097,36.821331,2100,
1010611,-1.268255,36.821297,2101,
1010611,-1.26844,36.821323,2102,
1010611,-1.268528,36.821392,2103,
1010611,-1.268581,36.821594,2104,
1010611,-1.268709,36.8241,2105,
1010611,-1.268595,36.825039,2106,
1010611,-1.268595,36.825039,2107,
1010611,-1.26847,36.825439,2108,
1010611,-1.267984,36.82803,2109,
1010611,-1.267219,36.831387,2110,
1010611,-1.267219,36.831387,2111,
1010611,-1.266718,36.833633,2112,
1010611,-1.266786,36.83403,2113,
1010611,-1.266905,36.833988,2114,
1010611,-1.26722,36.832813,2115,
1010611,-1.26722,36.832813,2116,
1010611,-1.268426,36.833057,2117,
1010611,-1.268426,36.833057,2118,
1010611,-1.267015,36.834183,2119,
1010611,-1.267015,36.834183,2120,
1010611,-1.266994,36.834351,2121,
1010611,-1.268938,36.832718,2122,
1010611,-1.269442,36.832008,2123,
1010611,-1.272132,36.827644,2124,
1010611,-1.274102,36.824978,2125,
1010611,-1.275466,36.82338,2126,
1010611,-1.276723,36.822781,2127,
1010611,-1.277186,36.822029,2128,
1010611,-1.277186,36.822029,2129,
1010611,-1.277304,36.821709,2130,
1010611,-1.277492,36.82151,2131,
1010611,-1.277822,36.821342,2132,
1010611,-1.279468,36.821247,2133,
1010611,-1.27993,36.821365,2134,
1010611,-1.280391,36.82164,2135,
1010611,-1.281037,36.822353,2136,
1010611,-1.281037,36.822353,2137,
1010611,-1.281019,36.822552,2138,
1010611,-1.281116,36.82275,2139,
1010611,-1.281378,36.822975,2140,
1010611,-1.281587,36.822884,2141,
1010611,-1.2818,36.822948,2142,
1010611,-1.283236,36.824707,2143,
1010611,-1.283236,36.824707,2144,
1010611,-1.282794,36.82505,2145,
